timestamps,TP9,AF7,AF8,TP10
1660049426,-11.23,-20.996,-23.438,16.113
1660049426,-9.766,-106.445,-57.129,-4.395
1660049426,-31.25,-56.641,-71.289,-47.363
1660049426,-70.312,27.344,-51.27,-81.055
1660049426,-54.688,-37.109,-13.672,-36.621
1660049426,-19.531,-56.152,-15.625,10.742
1660049426,-42.48,-64.453,-18.066,-14.648
1660049426,-12.695,-22.461,-23.438,14.648
1660049426,-7.812,14.648,-41.992,0.977
1660049426,-37.598,-84.473,-64.941,-44.434
1660049426,-55.176,-55.176,-40.039,-57.129
1660049426,-30.762,54.199,-6.348,-14.16
1660049426,-11.23,-20.996,-23.438,16.113
1660049426,-9.766,-106.445,-57.129,-4.395
1660049426,-31.25,-56.641,-71.289,-47.363
1660049426,-70.312,27.344,-51.27,-81.055
1660049426,-54.688,-37.109,-13.672,-36.621
1660049426,-19.531,-56.152,-15.625,10.742
1660049426,-42.48,-64.453,-18.066,-14.648
1660049426,-12.695,-22.461,-23.438,14.648
1660049426,-7.812,14.648,-41.992,0.977
1660049426,-37.598,-84.473,-64.941,-44.434
1660049426,-55.176,-55.176,-40.039,-57.129
1660049426,-30.762,54.199,-6.348,-14.16
1660049426,-11.23,-20.996,-23.438,16.113
1660049426,-9.766,-106.445,-57.129,-4.395
1660049426,-31.25,-56.641,-71.289,-47.363
1660049426,-70.312,27.344,-51.27,-81.055
1660049426,-54.688,-37.109,-13.672,-36.621
1660049426,-19.531,-56.152,-15.625,10.742
1660049426,-9.766,-25.391,-52.246,-3.418
1660049426,-25.391,-50.781,-67.871,-44.434
1660049426,-45.41,-55.664,-42.48,-55.664
1660049426,-36.133,-28.32,-15.625,-21.973
1660049426,-18.555,-45.898,-23.926,10.254
1660049426,-13.672,-3.418,-40.527,4.883
1660049426,-28.32,-26.855,-59.57,-32.715
1660049426,-47.852,-75.195,-53.223,-58.594
1660049426,-64.453,-47.852,-43.945,-54.199
1660049426,-36.133,-20.02,-32.715,-10.254
1660049426,-8.789,-17.09,-24.414,18.555
1660049426,-35.156,-58.105,-56.152,-18.555
1660049426,-9.766,-25.391,-52.246,-3.418
1660049426,-25.391,-50.781,-67.871,-44.434
1660049426,-45.41,-55.664,-42.48,-55.664
1660049426,-36.133,-28.32,-15.625,-21.973
1660049426,-18.555,-45.898,-23.926,10.254
1660049426,-13.672,-3.418,-40.527,4.883
1660049426,-28.32,-26.855,-59.57,-32.715
1660049426,-47.852,-75.195,-53.223,-58.594
1660049426,-64.453,-47.852,-43.945,-54.199
1660049426,-36.133,-20.02,-32.715,-10.254
1660049426,-8.789,-17.09,-24.414,18.555
1660049426,-35.156,-58.105,-56.152,-18.555
1660049426,-9.766,-25.391,-52.246,-3.418
1660049426,-25.391,-50.781,-67.871,-44.434
1660049426,-45.41,-55.664,-42.48,-55.664
1660049426,-36.133,-28.32,-15.625,-21.973
1660049426,-18.555,-45.898,-23.926,10.254
1660049426,-13.672,-3.418,-40.527,4.883
1660049426,-28.32,-26.855,-59.57,-32.715
1660049426,-47.852,-75.195,-53.223,-58.594
1660049426,-64.453,-47.852,-43.945,-54.199
1660049426,-36.133,-20.02,-32.715,-10.254
1660049426,-8.789,-17.09,-24.414,18.555
1660049426,-35.156,-58.105,-56.152,-18.555
1660049426,-61.035,-86.914,-58.594,-58.105
1660049426,-50.293,-28.32,-13.672,-29.297
1660049426,-22.461,-20.508,-2.93,19.043
1660049426,-13.672,-62.5,-39.551,13.672
1660049426,-30.762,-90.82,-69.824,-26.855
1660049426,-49.316,-19.043,-51.27,-55.664
1660049426,-45.898,-17.578,-17.09,-41.992
1660049426,-36.133,-33.203,-10.742,-1.465
1660049426,-26.855,42.48,-33.203,8.301
1660049426,-34.18,-20.508,-55.176,-22.949
1660049426,-57.617,-105.957,-59.57,-61.035
1660049426,-63.965,-21.973,-37.109,-56.152
1660049426,-61.035,-86.914,-58.594,-58.105
1660049426,-50.293,-28.32,-13.672,-29.297
1660049426,-22.461,-20.508,-2.93,19.043
1660049426,-13.672,-62.5,-39.551,13.672
1660049426,-30.762,-90.82,-69.824,-26.855
1660049426,-49.316,-19.043,-51.27,-55.664
1660049426,-45.898,-17.578,-17.09,-41.992
1660049426,-36.133,-33.203,-10.742,-1.465
1660049426,-26.855,42.48,-33.203,8.301
1660049426,-34.18,-20.508,-55.176,-22.949
1660049426,-57.617,-105.957,-59.57,-61.035
1660049426,-63.965,-21.973,-37.109,-56.152
1660049426,-33.691,34.18,-20.508,-12.207
1660049426,-3.418,-13.672,-26.367,13.672
1660049426,0.488,-33.203,-47.852,-10.254
1660049426,-27.832,-62.012,-52.246,-54.688
1660049426,-59.57,-51.27,-30.762,-57.617
1660049426,-36.621,-1.465,-10.254,-5.371
1660049426,-6.348,-38.574,-26.367,21.973
1660049426,-30.762,-125.977,-69.336,-12.695
1660049426,-56.152,-104.004,-69.824,-52.246
1660049426,-54.199,-23.438,-33.203,-51.27
1660049426,-42.969,-3.418,-7.812,-11.719
1660049426,-19.531,-25.391,-19.043,11.23
1660049426,-33.691,34.18,-20.508,-12.207
1660049426,-3.418,-13.672,-26.367,13.672
1660049426,0.488,-33.203,-47.852,-10.254
1660049426,-27.832,-62.012,-52.246,-54.688
1660049426,-59.57,-51.27,-30.762,-57.617
1660049426,-36.621,-1.465,-10.254,-5.371
1660049426,-6.348,-38.574,-26.367,21.973
1660049426,-30.762,-125.977,-69.336,-12.695
1660049426,-56.152,-104.004,-69.824,-52.246
1660049426,-54.199,-23.438,-33.203,-51.27
1660049426,-42.969,-3.418,-7.812,-11.719
1660049426,-19.531,-25.391,-19.043,11.23
1660049426,-14.16,-84.473,-52.246,-11.719
1660049426,-36.133,-91.309,-58.105,-55.664
1660049426,-51.27,-37.598,-31.738,-55.176
1660049426,-44.434,-32.715,-19.043,-25.391
1660049426,-25.879,-19.043,-18.555,-4.395
1660049426,-6.348,12.695,-39.062,-3.418
1660049426,-33.203,-50.293,-64.941,-43.457
1660049426,-60.547,-81.055,-52.246,-61.523
1660049426,-35.156,-45.41,-17.578,-19.531
1660049426,-14.16,-11.23,-10.254,15.137
1660049426,-0.488,-37.109,-38.086,10.742
1660049426,-4.395,-39.551,-49.316,-25.391
1660049426,-14.16,-84.473,-52.246,-11.719
1660049426,-36.133,-91.309,-58.105,-55.664
1660049426,-51.27,-37.598,-31.738,-55.176
1660049426,-44.434,-32.715,-19.043,-25.391
1660049426,-25.879,-19.043,-18.555,-4.395
1660049426,-6.348,12.695,-39.062,-3.418
1660049426,-33.203,-50.293,-64.941,-43.457
1660049426,-60.547,-81.055,-52.246,-61.523
1660049426,-35.156,-45.41,-17.578,-19.531
1660049426,-14.16,-11.23,-10.254,15.137
1660049426,-0.488,-37.109,-38.086,10.742
1660049426,-4.395,-39.551,-49.316,-25.391
1660049426,-14.16,-84.473,-52.246,-11.719
1660049426,-36.133,-91.309,-58.105,-55.664
1660049426,-51.27,-37.598,-31.738,-55.176
1660049426,-44.434,-32.715,-19.043,-25.391
1660049426,-25.879,-19.043,-18.555,-4.395
1660049426,-6.348,12.695,-39.062,-3.418
1660049426,-33.203,-50.293,-64.941,-43.457
1660049426,-60.547,-81.055,-52.246,-61.523
1660049426,-35.156,-45.41,-17.578,-19.531
1660049426,-14.16,-11.23,-10.254,15.137
1660049426,-0.488,-37.109,-38.086,10.742
1660049426,-4.395,-39.551,-49.316,-25.391
1660049426,-48.828,-91.309,-50.781,-64.941
1660049426,-62.012,-41.504,-37.598,-41.016
1660049426,-36.133,32.227,-31.738,-8.301
1660049426,-25.879,-71.289,-59.082,-18.066
1660049426,-26.855,-71.777,-64.941,-41.016
1660049426,-46.387,12.695,-45.898,-61.035
1660049426,-61.035,-3.418,-39.062,-52.246
1660049426,-21.973,-22.949,-2.93,7.812
1660049426,3.906,-58.105,-35.645,20.996
1660049426,-36.133,-71.777,-57.617,-44.922
1660049426,-36.621,-54.688,33.691,-47.363
1660049426,-40.527,-59.57,15.625,-29.785
1660049426,-48.828,-91.309,-50.781,-64.941
1660049426,-62.012,-41.504,-37.598,-41.016
1660049426,-36.133,32.227,-31.738,-8.301
1660049426,-25.879,-71.289,-59.082,-18.066
1660049426,-26.855,-71.777,-64.941,-41.016
1660049426,-46.387,12.695,-45.898,-61.035
1660049426,-61.035,-3.418,-39.062,-52.246
1660049426,-21.973,-22.949,-2.93,7.812
1660049426,3.906,-58.105,-35.645,20.996
1660049426,-36.133,-71.777,-57.617,-44.922
1660049426,-36.621,-54.688,33.691,-47.363
1660049426,-40.527,-59.57,15.625,-29.785
1660049426,-48.828,-91.309,-50.781,-64.941
1660049426,-62.012,-41.504,-37.598,-41.016
1660049426,-36.133,32.227,-31.738,-8.301
1660049426,-25.879,-71.289,-59.082,-18.066
1660049426,-26.855,-71.777,-64.941,-41.016
1660049426,-46.387,12.695,-45.898,-61.035
1660049426,-61.035,-3.418,-39.062,-52.246
1660049426,-21.973,-22.949,-2.93,7.812
1660049426,3.906,-58.105,-35.645,20.996
1660049426,-36.133,-71.777,-57.617,-44.922
1660049426,-36.621,-54.688,33.691,-47.363
1660049426,-40.527,-59.57,15.625,-29.785
1660049426,-37.598,-33.691,-39.062,-2.441
1660049426,-2.93,-15.137,-34.18,23.926
1660049426,-23.438,-52.246,-65.918,-23.926
1660049426,-59.082,-83.496,-28.32,-69.824
1660049426,-35.156,-76.172,72.754,-32.227
1660049426,-23.926,7.812,17.578,-4.395
1660049426,-46.875,4.883,-55.176,-37.598
1660049426,-48.34,-94.238,-52.734,-60.547
1660049426,-13.672,-59.57,8.789,-44.922
1660049426,-39.551,10.742,21.484,-50.781
1660049426,-85.449,-31.25,16.113,-62.988
1660049426,-44.922,-67.871,35.156,-22.949
1660049426,-37.598,-33.691,-39.062,-2.441
1660049426,-2.93,-15.137,-34.18,23.926
1660049426,-23.438,-52.246,-65.918,-23.926
1660049426,-59.082,-83.496,-28.32,-69.824
1660049426,-35.156,-76.172,72.754,-32.227
1660049426,-23.926,7.812,17.578,-4.395
1660049426,-46.875,4.883,-55.176,-37.598
1660049426,-48.34,-94.238,-52.734,-60.547
1660049426,-13.672,-59.57,8.789,-44.922
1660049426,-39.551,10.742,21.484,-50.781
1660049426,-85.449,-31.25,16.113,-62.988
1660049426,-44.922,-67.871,35.156,-22.949
1660049426,-105.469,-135.742,-17.578,-98.145
1660049426,-115.723,-118.652,-1.465,-132.812
1660049426,-24.414,-10.742,2.441,-41.992
1660049426,8.789,2.441,5.859,17.578
1660049426,-17.578,-43.945,-31.738,3.906
1660049426,-53.223,-23.926,-87.891,-48.34
1660049426,-94.727,-88.867,-121.582,-109.375
1660049426,-104.004,-118.164,-30.273,-96.68
1660049426,-84.473,-87.891,62.012,-53.223
1660049426,-92.285,-172.852,-95.703,-62.5
1660049426,-31.738,-106.934,-120.117,-27.832
1660049426,-67.871,-45.898,-157.227,-86.914
1660049426,-105.469,-135.742,-17.578,-98.145
1660049426,-115.723,-118.652,-1.465,-132.812
1660049426,-24.414,-10.742,2.441,-41.992
1660049426,8.789,2.441,5.859,17.578
1660049426,-17.578,-43.945,-31.738,3.906
1660049426,-53.223,-23.926,-87.891,-48.34
1660049426,-94.727,-88.867,-121.582,-109.375
1660049426,-104.004,-118.164,-30.273,-96.68
1660049426,-84.473,-87.891,62.012,-53.223
1660049426,-92.285,-172.852,-95.703,-62.5
1660049426,-31.738,-106.934,-120.117,-27.832
1660049426,-67.871,-45.898,-157.227,-86.914
1660049426,-105.469,-135.742,-17.578,-98.145
1660049426,-115.723,-118.652,-1.465,-132.812
1660049426,-24.414,-10.742,2.441,-41.992
1660049426,8.789,2.441,5.859,17.578
1660049426,-17.578,-43.945,-31.738,3.906
1660049426,-53.223,-23.926,-87.891,-48.34
1660049426,-94.727,-88.867,-121.582,-109.375
1660049426,-104.004,-118.164,-30.273,-96.68
1660049426,-84.473,-87.891,62.012,-53.223
1660049426,-92.285,-172.852,-95.703,-62.5
1660049426,-31.738,-106.934,-120.117,-27.832
1660049426,-67.871,-45.898,-157.227,-86.914
1660049426,-130.371,-82.52,-247.559,-138.672
1660049426,-126.465,-112.305,-64.941,-100.098
1660049426,-77.637,-40.527,130.859,-38.086
1660049426,-79.102,-65.43,-15.625,-80.078
1660049426,-99.121,-127.441,-172.852,-115.723
1660049426,-83.008,-16.113,-111.328,-95.215
1660049426,-137.695,-76.172,19.531,-140.137
1660049426,-110.84,-115.723,188.477,-90.82
1660049426,-103.027,-65.43,203.125,-100.098
1660049426,-200.684,-168.945,220.703,-219.727
1660049426,-214.844,-106.445,439.453,-221.68
1660049426,-190.43,-62.012,689.453,-173.828
1660049426,-130.371,-82.52,-247.559,-138.672
1660049426,-126.465,-112.305,-64.941,-100.098
1660049426,-77.637,-40.527,130.859,-38.086
1660049426,-79.102,-65.43,-15.625,-80.078
1660049426,-99.121,-127.441,-172.852,-115.723
1660049426,-83.008,-16.113,-111.328,-95.215
1660049426,-137.695,-76.172,19.531,-140.137
1660049426,-110.84,-115.723,188.477,-90.82
1660049426,-103.027,-65.43,203.125,-100.098
1660049426,-200.684,-168.945,220.703,-219.727
1660049426,-214.844,-106.445,439.453,-221.68
1660049426,-190.43,-62.012,689.453,-173.828
1660049426,-163.086,-176.27,811.035,-134.277
1660049426,-110.352,-80.566,848.145,-92.285
1660049426,-113.77,-16.602,945.801,-121.582
1660049426,-207.52,-97.656,971.191,-219.238
1660049426,-181.641,-103.027,961.914,-164.551
1660049426,-175.293,-62.012,966.797,-137.695
1660049426,-150.391,-14.648,965.82,-114.258
1660049426,-146.484,-41.992,965.82,-134.766
1660049426,-255.371,-158.203,965.82,-251.465
1660049426,-215.332,-141.113,965.82,-193.359
1660049426,-165.039,-63.965,965.82,-128.418
1660049426,-153.809,-48.34,965.82,-97.656
1660049426,-163.086,-176.27,811.035,-134.277
1660049426,-110.352,-80.566,848.145,-92.285
1660049426,-113.77,-16.602,945.801,-121.582
1660049426,-207.52,-97.656,971.191,-219.238
1660049426,-181.641,-103.027,961.914,-164.551
1660049426,-175.293,-62.012,966.797,-137.695
1660049426,-150.391,-14.648,965.82,-114.258
1660049426,-146.484,-41.992,965.82,-134.766
1660049426,-255.371,-158.203,965.82,-251.465
1660049426,-215.332,-141.113,965.82,-193.359
1660049426,-165.039,-63.965,965.82,-128.418
1660049426,-153.809,-48.34,965.82,-97.656
1660049426,-163.086,-176.27,811.035,-134.277
1660049426,-110.352,-80.566,848.145,-92.285
1660049426,-113.77,-16.602,945.801,-121.582
1660049426,-207.52,-97.656,971.191,-219.238
1660049426,-181.641,-103.027,961.914,-164.551
1660049426,-175.293,-62.012,966.797,-137.695
1660049426,-150.391,-14.648,965.82,-114.258
1660049426,-146.484,-41.992,965.82,-134.766
1660049426,-255.371,-158.203,965.82,-251.465
1660049426,-215.332,-141.113,965.82,-193.359
1660049426,-165.039,-63.965,965.82,-128.418
1660049426,-153.809,-48.34,965.82,-97.656
1660049426,-188.965,-126.953,965.82,-149.902
1660049426,-118.164,-24.414,965.82,-111.328
1660049426,-91.309,82.52,965.82,-63.477
1660049426,-119.629,-43.945,965.82,-72.754
1660049426,-86.426,-92.773,965.82,-46.387
1660049426,-101.562,-85.449,965.82,-52.246
1660049426,-146.484,-67.383,965.82,-123.535
1660049426,-161.133,-143.555,965.82,-147.461
1660049426,-156.738,-211.426,965.82,-90.332
1660049426,-33.203,-21.484,965.82,48.34
1660049426,-46.387,-67.871,965.82,7.324
1660049426,-89.355,-153.32,965.332,-46.387
1660049426,-188.965,-126.953,965.82,-149.902
1660049426,-118.164,-24.414,965.82,-111.328
1660049426,-91.309,82.52,965.82,-63.477
1660049426,-119.629,-43.945,965.82,-72.754
1660049426,-86.426,-92.773,965.82,-46.387
1660049426,-101.562,-85.449,965.82,-52.246
1660049426,-146.484,-67.383,965.82,-123.535
1660049426,-161.133,-143.555,965.82,-147.461
1660049426,-156.738,-211.426,965.82,-90.332
1660049426,-33.203,-21.484,965.82,48.34
1660049426,-46.387,-67.871,965.82,7.324
1660049426,-89.355,-153.32,965.332,-46.387
1660049426,-83.496,-142.09,965.82,-23.438
1660049426,-60.059,-99.609,965.82,8.789
1660049426,-26.855,-102.051,965.82,51.27
1660049426,-75.684,-156.25,965.82,-3.418
1660049426,-83.496,-123.047,965.82,-29.785
1660049426,-3.906,-9.766,965.82,60.547
1660049426,-11.23,-36.621,965.82,62.012
1660049426,-44.434,-190.918,965.82,50.781
1660049426,-43.457,-242.188,965.82,41.016
1660049426,-21.973,-137.695,965.82,18.555
1660049426,0,-96.68,965.82,50.293
1660049426,13.672,-160.645,965.82,81.055
1660049426,18.555,-137.207,965.82,100.098
1660049426,14.648,-38.086,965.82,97.168
1660049426,26.367,-58.594,965.82,84.961
1660049426,15.137,-71.289,966.309,77.148
1660049426,5.371,-21.484,964.844,91.309
1660049426,39.551,35.156,966.797,129.395
1660049426,63.477,-26.855,964.844,132.812
1660049426,43.945,-60.547,928.223,88.867
1660049426,39.062,-32.227,916.016,78.125
1660049426,75.684,-0.488,885.254,121.582
1660049426,94.727,-17.09,762.207,153.32
1660049426,82.52,-19.043,555.664,144.531
1660049426,18.555,-137.207,965.82,100.098
1660049426,14.648,-38.086,965.82,97.168
1660049426,26.367,-58.594,965.82,84.961
1660049426,15.137,-71.289,966.309,77.148
1660049426,5.371,-21.484,964.844,91.309
1660049426,39.551,35.156,966.797,129.395
1660049426,63.477,-26.855,964.844,132.812
1660049426,43.945,-60.547,928.223,88.867
1660049426,39.062,-32.227,916.016,78.125
1660049426,75.684,-0.488,885.254,121.582
1660049426,94.727,-17.09,762.207,153.32
1660049426,82.52,-19.043,555.664,144.531
1660049426,18.555,-137.207,965.82,100.098
1660049426,14.648,-38.086,965.82,97.168
1660049426,26.367,-58.594,965.82,84.961
1660049426,15.137,-71.289,966.309,77.148
1660049426,5.371,-21.484,964.844,91.309
1660049426,39.551,35.156,966.797,129.395
1660049426,63.477,-26.855,964.844,132.812
1660049426,43.945,-60.547,928.223,88.867
1660049426,39.062,-32.227,916.016,78.125
1660049426,75.684,-0.488,885.254,121.582
1660049426,94.727,-17.09,762.207,153.32
1660049426,82.52,-19.043,555.664,144.531
1660049426,87.891,31.738,363.77,122.07
1660049426,74.707,46.875,215.332,113.77
1660049426,53.711,27.344,92.773,134.766
1660049426,78.125,54.688,-70.801,164.062
1660049426,108.398,90.332,-281.25,176.758
1660049426,77.637,90.332,-474.609,119.141
1660049426,22.949,58.105,-663.086,51.27
1660049426,40.039,31.25,-713.867,78.125
1660049426,74.707,42.969,-779.785,130.859
1660049426,83.008,48.828,-946.777,141.113
1660049426,78.613,29.785,-1000,108.398
1660049426,56.152,54.199,-996.094,71.289
1660049426,87.891,31.738,363.77,122.07
1660049426,74.707,46.875,215.332,113.77
1660049426,53.711,27.344,92.773,134.766
1660049426,78.125,54.688,-70.801,164.062
1660049426,108.398,90.332,-281.25,176.758
1660049426,77.637,90.332,-474.609,119.141
1660049426,22.949,58.105,-663.086,51.27
1660049426,40.039,31.25,-713.867,78.125
1660049426,74.707,42.969,-779.785,130.859
1660049426,83.008,48.828,-946.777,141.113
1660049426,78.613,29.785,-1000,108.398
1660049426,56.152,54.199,-996.094,71.289
1660049426,87.891,31.738,363.77,122.07
1660049426,74.707,46.875,215.332,113.77
1660049426,53.711,27.344,92.773,134.766
1660049426,78.125,54.688,-70.801,164.062
1660049426,108.398,90.332,-281.25,176.758
1660049426,77.637,90.332,-474.609,119.141
1660049426,22.949,58.105,-663.086,51.27
1660049426,40.039,31.25,-713.867,78.125
1660049426,74.707,42.969,-779.785,130.859
1660049426,83.008,48.828,-946.777,141.113
1660049426,78.613,29.785,-1000,108.398
1660049426,56.152,54.199,-996.094,71.289
1660049426,51.758,37.109,-1000,81.543
1660049426,70.801,33.203,-1000,115.234
1660049426,100.586,83.496,-1000,127.441
1660049426,88.379,32.715,-1000,84.473
1660049426,42.48,13.184,-1000,42.969
1660049426,33.203,96.68,-1000,58.594
1660049426,41.992,84.961,-1000,85.938
1660049426,59.57,-15.137,-1000,96.191
1660049426,56.152,-10.254,-1000,73.73
1660049426,18.066,30.273,-1000,13.672
1660049426,-13.672,19.531,-1000,-11.23
1660049426,16.602,8.301,-1000,58.105
1660049426,51.758,37.109,-1000,81.543
1660049426,70.801,33.203,-1000,115.234
1660049426,100.586,83.496,-1000,127.441
1660049426,88.379,32.715,-1000,84.473
1660049426,42.48,13.184,-1000,42.969
1660049426,33.203,96.68,-1000,58.594
1660049426,41.992,84.961,-1000,85.938
1660049426,59.57,-15.137,-1000,96.191
1660049426,56.152,-10.254,-1000,73.73
1660049426,18.066,30.273,-1000,13.672
1660049426,-13.672,19.531,-1000,-11.23
1660049426,16.602,8.301,-1000,58.105
1660049426,49.316,0,-1000,86.426
1660049426,54.199,-3.906,-1000,52.246
1660049426,13.672,-6.348,-1000,-5.371
1660049426,-19.043,-22.949,-1000,-5.859
1660049426,9.766,-2.441,-1000,48.34
1660049426,19.043,32.715,-1000,40.039
1660049426,7.812,-20.996,-1000,9.277
1660049426,4.395,-46.875,-1000,-8.301
1660049426,-15.625,-25.879,-1000,-20.508
1660049426,-11.719,-23.926,-1000,9.277
1660049426,19.531,-7.324,-1000,39.551
1660049426,26.855,3.418,-1000,32.227
1660049426,49.316,0,-1000,86.426
1660049426,54.199,-3.906,-1000,52.246
1660049426,13.672,-6.348,-1000,-5.371
1660049426,-19.043,-22.949,-1000,-5.859
1660049426,9.766,-2.441,-1000,48.34
1660049426,19.043,32.715,-1000,40.039
1660049426,7.812,-20.996,-1000,9.277
1660049426,4.395,-46.875,-1000,-8.301
1660049426,-15.625,-25.879,-1000,-20.508
1660049426,-11.719,-23.926,-1000,9.277
1660049426,19.531,-7.324,-1000,39.551
1660049426,26.855,3.418,-1000,32.227
1660049426,49.316,0,-1000,86.426
1660049426,54.199,-3.906,-1000,52.246
1660049426,13.672,-6.348,-1000,-5.371
1660049426,-19.043,-22.949,-1000,-5.859
1660049426,9.766,-2.441,-1000,48.34
1660049426,19.043,32.715,-1000,40.039
1660049426,7.812,-20.996,-1000,9.277
1660049426,4.395,-46.875,-1000,-8.301
1660049426,-15.625,-25.879,-1000,-20.508
1660049426,-11.719,-23.926,-1000,9.277
1660049426,19.531,-7.324,-1000,39.551
1660049426,26.855,3.418,-1000,32.227
1660049426,1.465,-41.016,-1000,-5.859
1660049426,-29.785,-17.578,-1000,-38.574
1660049426,-13.672,23.926,-1000,-8.789
1660049426,10.254,-7.812,-1000,29.297
1660049426,0,-24.414,-997.559,22.949
1660049426,-17.578,-4.395,-1000,-13.184
1660049426,-30.273,-8.301,-987.305,-43.457
1660049426,-18.066,-17.578,-916.016,-12.207
1660049426,2.93,-40.527,-880.859,36.621
1660049426,2.93,-67.871,-904.297,34.668
1660049426,-14.16,-46.875,-916.016,-18.555
1660049426,-25.879,-16.113,-864.258,-50.293
1660049426,1.465,-41.016,-1000,-5.859
1660049426,-29.785,-17.578,-1000,-38.574
1660049426,-13.672,23.926,-1000,-8.789
1660049426,10.254,-7.812,-1000,29.297
1660049426,0,-24.414,-997.559,22.949
1660049426,-17.578,-4.395,-1000,-13.184
1660049426,-30.273,-8.301,-987.305,-43.457
1660049426,-18.066,-17.578,-916.016,-12.207
1660049426,2.93,-40.527,-880.859,36.621
1660049426,2.93,-67.871,-904.297,34.668
1660049426,-14.16,-46.875,-916.016,-18.555
1660049426,-25.879,-16.113,-864.258,-50.293
1660049426,-43.945,-118.652,-822.754,-40.527
1660049426,-29.297,-122.559,-798.34,-7.812
1660049426,16.602,13.184,-786.621,18.066
1660049426,-3.418,-12.695,-802.734,-19.043
1660049426,-32.227,-26.367,-764.648,-50.781
1660049426,-25.879,32.227,-700.195,-25.879
1660049426,-3.418,26.367,-675.781,19.531
1660049426,15.137,-33.691,-698.242,27.832
1660049426,-16.113,-56.641,-723.145,-22.461
1660049426,-38.574,-3.906,-676.27,-45.41
1660049426,-34.668,8.301,-627.93,-37.598
1660049426,-17.578,-14.648,-602.051,1.953
1660049426,-43.945,-118.652,-822.754,-40.527
1660049426,-29.297,-122.559,-798.34,-7.812
1660049426,16.602,13.184,-786.621,18.066
1660049426,-3.418,-12.695,-802.734,-19.043
1660049426,-32.227,-26.367,-764.648,-50.781
1660049426,-25.879,32.227,-700.195,-25.879
1660049426,-3.418,26.367,-675.781,19.531
1660049426,15.137,-33.691,-698.242,27.832
1660049426,-16.113,-56.641,-723.145,-22.461
1660049426,-38.574,-3.906,-676.27,-45.41
1660049426,-34.668,8.301,-627.93,-37.598
1660049426,-17.578,-14.648,-602.051,1.953
1660049426,4.395,-34.18,-583.496,36.621
1660049426,-5.371,-10.254,-592.285,-4.395
1660049426,-24.902,8.789,-594.238,-57.617
1660049426,-39.062,-8.789,-551.758,-42.969
1660049426,-24.902,1.953,-510.254,2.441
1660049426,-0.977,23.926,-501.465,21.484
1660049426,-3.418,-11.23,-513.184,-1.465
1660049426,-31.738,-80.078,-513.672,-47.363
1660049426,-40.527,-74.707,-458.008,-38.574
1660049426,-30.273,-6.348,-420.898,-13.184
1660049426,-18.066,-24.902,-442.383,0.488
1660049426,-17.578,-35.645,-456.055,-18.066
1660049426,4.395,-34.18,-583.496,36.621
1660049426,-5.371,-10.254,-592.285,-4.395
1660049426,-24.902,8.789,-594.238,-57.617
1660049426,-39.062,-8.789,-551.758,-42.969
1660049426,-24.902,1.953,-510.254,2.441
1660049426,-0.977,23.926,-501.465,21.484
1660049426,-3.418,-11.23,-513.184,-1.465
1660049426,-31.738,-80.078,-513.672,-47.363
1660049426,-40.527,-74.707,-458.008,-38.574
1660049426,-30.273,-6.348,-420.898,-13.184
1660049426,-18.066,-24.902,-442.383,0.488
1660049426,-17.578,-35.645,-456.055,-18.066
1660049426,-33.203,-42.969,-451.66,-52.734
1660049426,-38.574,-31.738,-412.598,-52.734
1660049426,-11.23,-6.348,-358.887,-3.418
1660049426,-3.418,-39.551,-372.07,15.137
1660049426,-21.484,-34.18,-419.922,-14.648
1660049426,-31.25,14.648,-419.922,-38.574
1660049426,-41.504,5.371,-375.977,-35.645
1660049426,-22.461,-42.48,-336.426,-2.93
1660049426,-13.672,-45.41,-338.867,14.16
1660049426,-18.066,-9.277,-361.328,-5.371
1660049426,-39.062,-11.23,-378.418,-53.223
1660049426,-53.711,-17.578,-346.191,-74.219
1660049426,-34.668,-26.367,-298.828,-32.227
1660049426,-13.184,-18.555,-306.641,5.859
1660049426,-12.207,-11.23,-331.543,-5.859
1660049426,-27.344,-36.621,-348.633,-46.387
1660049426,-37.109,-48.828,-327.637,-57.129
1660049426,-34.18,15.625,-265.137,-23.438
1660049427,-8.301,-20.996,-270.508,22.461
1660049427,-2.441,-110.84,-310.059,23.438
1660049427,-52.734,-76.66,-323.242,-53.711
1660049427,-61.523,-0.977,-280.762,-80.566
1660049427,-32.715,-25.391,-225.586,-30.273
1660049427,-12.207,-50.781,-221.191,4.883
1660049426,-34.668,-26.367,-298.828,-32.227
1660049426,-13.184,-18.555,-306.641,5.859
1660049426,-12.207,-11.23,-331.543,-5.859
1660049426,-27.344,-36.621,-348.633,-46.387
1660049426,-37.109,-48.828,-327.637,-57.129
1660049426,-34.18,15.625,-265.137,-23.438
1660049427,-8.301,-20.996,-270.508,22.461
1660049427,-2.441,-110.84,-310.059,23.438
1660049427,-52.734,-76.66,-323.242,-53.711
1660049427,-61.523,-0.977,-280.762,-80.566
1660049427,-32.715,-25.391,-225.586,-30.273
1660049427,-12.207,-50.781,-221.191,4.883
1660049427,-2.93,-25.391,-250,-0.488
1660049427,-23.926,-7.324,-269.043,-40.039
1660049427,-45.898,-16.113,-249.512,-59.082
1660049427,-42.969,-11.23,-205.078,-39.062
1660049427,-17.578,-23.438,-198.242,4.395
1660049427,1.953,9.766,-221.68,13.672
