timestamps,TP9,AF7,AF8,TP10
1660571266.751,-1000.000,-1000.000,-54.199,-172.852
1660571266.754,-329.590,-197.754,-58.105,-135.254
1660571266.758,929.688,-908.203,-49.805,11.230
1660571266.762,-977.539,785.156,-41.504,89.844
1660571266.766,-89.355,-529.297,-59.570,5.859
1660571266.770,-1000.000,-1000.000,-55.176,-136.230
1660571266.727,-338.379,-221.191,-51.758,-79.590
1660571266.731,-1000.000,-1000.000,-53.223,-191.895
1660571266.735,-233.398,-192.383,-38.574,-123.535
1660571266.739,-992.188,-967.285,-33.203,21.484
1660571266.743,968.262,977.539,-57.617,68.359
1660571266.747,-182.617,-246.582,-67.871,-31.250
1660571266.751,-1000.000,-1000.000,-54.199,-172.852
1660571266.754,-329.590,-197.754,-58.105,-135.254
1660571266.758,929.688,-908.203,-49.805,11.230
1660571266.762,-977.539,785.156,-41.504,89.844
1660571266.766,-89.355,-529.297,-59.570,5.859
1660571266.770,-1000.000,-1000.000,-55.176,-136.230
1660571266.727,-338.379,-221.191,-51.758,-79.590
1660571266.731,-1000.000,-1000.000,-53.223,-191.895
1660571266.735,-233.398,-192.383,-38.574,-123.535
1660571266.739,-992.188,-967.285,-33.203,21.484
1660571266.743,968.262,977.539,-57.617,68.359
1660571266.747,-182.617,-246.582,-67.871,-31.250
1660571266.751,-1000.000,-1000.000,-54.199,-172.852
1660571266.754,-329.590,-197.754,-58.105,-135.254
1660571266.758,929.688,-908.203,-49.805,11.230
1660571266.762,-977.539,785.156,-41.504,89.844
1660571266.766,-89.355,-529.297,-59.570,5.859
1660571266.770,-1000.000,-1000.000,-55.176,-136.230
1660571266.772,-545.410,-498.535,-35.156,-121.582
1660571266.776,731.445,785.645,-20.020,9.277
1660571266.780,-867.188,-865.234,-27.344,103.516
1660571266.784,126.465,137.695,-54.688,25.391
1660571266.788,-1000.000,-1000.000,-65.430,-154.785
1660571266.792,-607.910,-392.090,-59.082,-154.785
1660571266.796,687.988,915.527,-58.594,-17.578
1660571266.799,-852.051,-887.695,-60.547,62.988
1660571266.803,215.332,174.316,-72.754,16.113
1660571266.807,-1000.000,-1000.000,-77.637,-150.879
1660571266.811,-928.223,-1000.000,-62.012,-186.523
1660571266.815,258.789,73.730,-49.316,-26.855
1660571266.772,-545.410,-498.535,-35.156,-121.582
1660571266.776,731.445,785.645,-20.020,9.277
1660571266.780,-867.188,-865.234,-27.344,103.516
1660571266.784,126.465,137.695,-54.688,25.391
1660571266.788,-1000.000,-1000.000,-65.430,-154.785
1660571266.792,-607.910,-392.090,-59.082,-154.785
1660571266.796,687.988,915.527,-58.594,-17.578
1660571266.799,-852.051,-887.695,-60.547,62.988
1660571266.803,215.332,174.316,-72.754,16.113
1660571266.807,-1000.000,-1000.000,-77.637,-150.879
1660571266.811,-928.223,-1000.000,-62.012,-186.523
1660571266.815,258.789,73.730,-49.316,-26.855
1660571266.772,-545.410,-498.535,-35.156,-121.582
1660571266.776,731.445,785.645,-20.020,9.277
1660571266.780,-867.188,-865.234,-27.344,103.516
1660571266.784,126.465,137.695,-54.688,25.391
1660571266.788,-1000.000,-1000.000,-65.430,-154.785
1660571266.792,-607.910,-392.090,-59.082,-154.785
1660571266.796,687.988,915.527,-58.594,-17.578
1660571266.799,-852.051,-887.695,-60.547,62.988
1660571266.803,215.332,174.316,-72.754,16.113
1660571266.807,-1000.000,-1000.000,-77.637,-150.879
1660571266.811,-928.223,-1000.000,-62.012,-186.523
1660571266.815,258.789,73.730,-49.316,-26.855
1660571266.818,-816.406,-777.832,-43.945,91.309
1660571266.822,286.133,139.648,-57.617,51.270
1660571266.826,-986.816,-1000.000,-57.617,-91.797
1660571266.830,-1000.000,-1000.000,-27.344,-145.508
1660571266.834,51.270,-136.719,-25.391,-42.480
1660571266.838,-867.188,-884.277,-33.203,77.637
1660571266.842,589.844,760.254,-26.855,82.031
1660571266.845,-710.449,-569.824,-13.184,-55.176
1660571266.849,-1000.000,-1000.000,5.371,-150.879
1660571266.853,-58.105,-193.848,7.324,-37.109
1660571266.857,-909.180,-964.355,-20.996,85.449
1660571266.861,766.113,937.012,-41.016,81.543
1660571266.818,-816.406,-777.832,-43.945,91.309
1660571266.822,286.133,139.648,-57.617,51.270
1660571266.826,-986.816,-1000.000,-57.617,-91.797
1660571266.830,-1000.000,-1000.000,-27.344,-145.508
1660571266.834,51.270,-136.719,-25.391,-42.480
1660571266.838,-867.188,-884.277,-33.203,77.637
1660571266.842,589.844,760.254,-26.855,82.031
1660571266.845,-710.449,-569.824,-13.184,-55.176
1660571266.849,-1000.000,-1000.000,5.371,-150.879
1660571266.853,-58.105,-193.848,7.324,-37.109
1660571266.857,-909.180,-964.355,-20.996,85.449
1660571266.861,766.113,937.012,-41.016,81.543
1660571266.818,-816.406,-777.832,-43.945,91.309
1660571266.822,286.133,139.648,-57.617,51.270
1660571266.826,-986.816,-1000.000,-57.617,-91.797
1660571266.830,-1000.000,-1000.000,-27.344,-145.508
1660571266.834,51.270,-136.719,-25.391,-42.480
1660571266.838,-867.188,-884.277,-33.203,77.637
1660571266.842,589.844,760.254,-26.855,82.031
1660571266.845,-710.449,-569.824,-13.184,-55.176
1660571266.849,-1000.000,-1000.000,5.371,-150.879
1660571266.853,-58.105,-193.848,7.324,-37.109
1660571266.857,-909.180,-964.355,-20.996,85.449
1660571266.861,766.113,937.012,-41.016,81.543
1660571266.862,-485.840,-325.684,-39.062,-45.898
1660571266.866,-1000.000,-1000.000,-33.203,-155.762
1660571266.870,-176.758,-235.840,-29.297,-67.871
1660571266.874,-937.012,-906.250,-27.344,78.125
1660571266.878,834.961,738.281,-44.434,102.539
1660571266.882,-407.227,-613.770,-50.781,-8.789
1660571266.886,-1000.000,-1000.000,-23.926,-124.023
1660571266.889,-278.320,-295.410,-12.695,-67.871
1660571266.893,964.355,930.664,-20.508,67.871
1660571266.897,-986.816,-919.434,-19.531,108.887
1660571266.901,-67.383,36.621,-24.902,6.348
1660571266.905,-1000.000,-1000.000,-18.066,-145.508
1660571266.862,-485.840,-325.684,-39.062,-45.898
1660571266.866,-1000.000,-1000.000,-33.203,-155.762
1660571266.870,-176.758,-235.840,-29.297,-67.871
1660571266.874,-937.012,-906.250,-27.344,78.125
1660571266.878,834.961,738.281,-44.434,102.539
1660571266.882,-407.227,-613.770,-50.781,-8.789
1660571266.886,-1000.000,-1000.000,-23.926,-124.023
1660571266.889,-278.320,-295.410,-12.695,-67.871
1660571266.893,964.355,930.664,-20.508,67.871
1660571266.897,-986.816,-919.434,-19.531,108.887
1660571266.901,-67.383,36.621,-24.902,6.348
1660571266.905,-1000.000,-1000.000,-18.066,-145.508
1660571266.862,-485.840,-325.684,-39.062,-45.898
1660571266.866,-1000.000,-1000.000,-33.203,-155.762
1660571266.870,-176.758,-235.840,-29.297,-67.871
1660571266.874,-937.012,-906.250,-27.344,78.125
1660571266.878,834.961,738.281,-44.434,102.539
1660571266.882,-407.227,-613.770,-50.781,-8.789
1660571266.886,-1000.000,-1000.000,-23.926,-124.023
1660571266.889,-278.320,-295.410,-12.695,-67.871
1660571266.893,964.355,930.664,-20.508,67.871
1660571266.897,-986.816,-919.434,-19.531,108.887
1660571266.901,-67.383,36.621,-24.902,6.348
1660571266.905,-1000.000,-1000.000,-18.066,-145.508
1660571266.907,-383.789,-357.422,5.859,-88.379
1660571266.911,906.250,937.500,19.531,56.152
1660571266.915,-924.316,-905.762,0.000,109.863
1660571266.919,24.414,35.645,-48.828,-4.395
1660571266.923,-1000.000,-1000.000,-64.941,-182.617
1660571266.927,-430.176,-200.195,-37.109,-133.301
1660571266.931,824.219,-980.469,-39.551,-0.977
1660571266.934,-897.949,-972.168,-72.266,60.059
1660571266.938,90.820,-62.012,-90.332,-4.883
1660571266.942,-1000.000,-1000.000,-73.730,-153.320
1660571266.946,-709.961,-685.547,-42.480,-129.395
1660571266.950,562.988,632.812,-45.410,-13.672
1660571266.907,-383.789,-357.422,5.859,-88.379
1660571266.911,906.250,937.500,19.531,56.152
1660571266.915,-924.316,-905.762,0.000,109.863
1660571266.919,24.414,35.645,-48.828,-4.395
1660571266.923,-1000.000,-1000.000,-64.941,-182.617
1660571266.927,-430.176,-200.195,-37.109,-133.301
1660571266.931,824.219,-980.469,-39.551,-0.977
1660571266.934,-897.949,-972.168,-72.266,60.059
1660571266.938,90.820,-62.012,-90.332,-4.883
1660571266.942,-1000.000,-1000.000,-73.730,-153.320
1660571266.946,-709.961,-685.547,-42.480,-129.395
1660571266.950,562.988,632.812,-45.410,-13.672
1660571266.907,-383.789,-357.422,5.859,-88.379
1660571266.911,906.250,937.500,19.531,56.152
1660571266.915,-924.316,-905.762,0.000,109.863
1660571266.919,24.414,35.645,-48.828,-4.395
1660571266.923,-1000.000,-1000.000,-64.941,-182.617
1660571266.927,-430.176,-200.195,-37.109,-133.301
1660571266.931,824.219,-980.469,-39.551,-0.977
1660571266.934,-897.949,-972.168,-72.266,60.059
1660571266.938,90.820,-62.012,-90.332,-4.883
1660571266.942,-1000.000,-1000.000,-73.730,-153.320
1660571266.946,-709.961,-685.547,-42.480,-129.395
1660571266.950,562.988,632.812,-45.410,-13.672
1660571266.967,-831.543,-822.266,-72.754,49.805
1660571266.971,223.145,177.734,-93.262,4.395
1660571266.975,-1000.000,-1000.000,-88.867,-138.672
1660571266.979,-915.039,-995.605,-73.730,-169.434
1660571266.983,294.922,213.379,-60.547,-36.621
1660571266.987,-820.801,-788.574,-62.500,87.402
1660571266.991,376.465,435.059,-88.867,61.035
1660571266.994,-935.547,-895.996,-85.938,-102.539
1660571266.998,-1000.000,-1000.000,-70.312,-169.434
1660571267.002,71.777,-19.043,-62.012,-64.941
1660571267.006,-848.633,-818.359,-70.312,50.293
1660571267.010,533.203,517.578,-86.426,65.430
1660571266.967,-831.543,-822.266,-72.754,49.805
1660571266.971,223.145,177.734,-93.262,4.395
1660571266.975,-1000.000,-1000.000,-88.867,-138.672
1660571266.979,-915.039,-995.605,-73.730,-169.434
1660571266.983,294.922,213.379,-60.547,-36.621
1660571266.987,-820.801,-788.574,-62.500,87.402
1660571266.991,376.465,435.059,-88.867,61.035
1660571266.994,-935.547,-895.996,-85.938,-102.539
1660571266.998,-1000.000,-1000.000,-70.312,-169.434
1660571267.002,71.777,-19.043,-62.012,-64.941
1660571267.006,-848.633,-818.359,-70.312,50.293
1660571267.010,533.203,517.578,-86.426,65.430
1660571266.967,-831.543,-822.266,-72.754,49.805
1660571266.971,223.145,177.734,-93.262,4.395
1660571266.975,-1000.000,-1000.000,-88.867,-138.672
1660571266.979,-915.039,-995.605,-73.730,-169.434
1660571266.983,294.922,213.379,-60.547,-36.621
1660571266.987,-820.801,-788.574,-62.500,87.402
1660571266.991,376.465,435.059,-88.867,61.035
1660571266.994,-935.547,-895.996,-85.938,-102.539
1660571266.998,-1000.000,-1000.000,-70.312,-169.434
1660571267.002,71.777,-19.043,-62.012,-64.941
1660571267.006,-848.633,-818.359,-70.312,50.293
1660571267.010,533.203,517.578,-86.426,65.430
1660571267.012,-790.039,-851.562,-77.148,-77.148
1660571267.016,-1000.000,-1000.000,-68.359,-164.551
1660571267.020,-31.250,-14.648,-76.660,-61.035
1660571267.024,-874.023,-825.684,-87.402,57.129
1660571267.028,654.297,561.523,-106.934,62.012
1660571267.032,-638.184,-780.762,-96.680,-68.848
1660571267.036,-1000.000,-1000.000,-59.570,-161.621
1660571267.039,-161.621,-197.266,-63.965,-85.449
1660571267.043,-950.684,-951.172,-77.637,56.641
1660571267.047,878.906,894.531,-72.754,110.840
1660571267.051,-338.379,-414.062,-89.355,-16.602
1660571267.055,-1000.000,-1000.000,-96.191,-152.832
1660571267.012,-790.039,-851.562,-77.148,-77.148
1660571267.016,-1000.000,-1000.000,-68.359,-164.551
1660571267.020,-31.250,-14.648,-76.660,-61.035
1660571267.024,-874.023,-825.684,-87.402,57.129
1660571267.028,654.297,561.523,-106.934,62.012
1660571267.032,-638.184,-780.762,-96.680,-68.848
1660571267.036,-1000.000,-1000.000,-59.570,-161.621
1660571267.039,-161.621,-197.266,-63.965,-85.449
1660571267.043,-950.684,-951.172,-77.637,56.641
1660571267.047,878.906,894.531,-72.754,110.840
1660571267.051,-338.379,-414.062,-89.355,-16.602
1660571267.055,-1000.000,-1000.000,-96.191,-152.832
1660571267.012,-790.039,-851.562,-77.148,-77.148
1660571267.016,-1000.000,-1000.000,-68.359,-164.551
1660571267.020,-31.250,-14.648,-76.660,-61.035
1660571267.024,-874.023,-825.684,-87.402,57.129
1660571267.028,654.297,561.523,-106.934,62.012
1660571267.032,-638.184,-780.762,-96.680,-68.848
1660571267.036,-1000.000,-1000.000,-59.570,-161.621
1660571267.039,-161.621,-197.266,-63.965,-85.449
1660571267.043,-950.684,-951.172,-77.637,56.641
1660571267.047,878.906,894.531,-72.754,110.840
1660571267.051,-338.379,-414.062,-89.355,-16.602
1660571267.055,-1000.000,-1000.000,-96.191,-152.832
1660571267.058,-212.402,-44.922,-52.734,-57.617
1660571267.062,990.234,-977.051,-40.039,64.453
1660571267.066,-1000.000,-967.773,-74.707,93.262
1660571267.070,-82.520,-30.273,-88.867,-23.926
1660571267.074,-1000.000,-1000.000,-62.012,-157.227
1660571267.078,-335.449,-218.262,-32.715,-97.656
1660571267.082,934.082,-924.316,-42.480,16.602
1660571267.085,-958.496,859.375,-52.734,77.637
1660571267.089,-37.109,-413.574,-52.734,1.465
1660571267.093,-1000.000,-1000.000,-59.570,-143.555
1660571267.097,-540.527,-494.629,-57.617,-129.395
1660571267.101,750.977,797.363,-43.945,10.742
1660571267.058,-212.402,-44.922,-52.734,-57.617
1660571267.062,990.234,-977.051,-40.039,64.453
1660571267.066,-1000.000,-967.773,-74.707,93.262
1660571267.070,-82.520,-30.273,-88.867,-23.926
1660571267.074,-1000.000,-1000.000,-62.012,-157.227
1660571267.078,-335.449,-218.262,-32.715,-97.656
1660571267.082,934.082,-924.316,-42.480,16.602
1660571267.085,-958.496,859.375,-52.734,77.637
1660571267.089,-37.109,-413.574,-52.734,1.465
1660571267.093,-1000.000,-1000.000,-59.570,-143.555
1660571267.097,-540.527,-494.629,-57.617,-129.395
1660571267.101,750.977,797.363,-43.945,10.742
1660571267.058,-212.402,-44.922,-52.734,-57.617
1660571267.062,990.234,-977.051,-40.039,64.453
1660571267.066,-1000.000,-967.773,-74.707,93.262
1660571267.070,-82.520,-30.273,-88.867,-23.926
1660571267.074,-1000.000,-1000.000,-62.012,-157.227
1660571267.078,-335.449,-218.262,-32.715,-97.656
1660571267.082,934.082,-924.316,-42.480,16.602
1660571267.085,-958.496,859.375,-52.734,77.637
1660571267.089,-37.109,-413.574,-52.734,1.465
1660571267.093,-1000.000,-1000.000,-59.570,-143.555
1660571267.097,-540.527,-494.629,-57.617,-129.395
1660571267.101,750.977,797.363,-43.945,10.742
1660571267.102,-865.234,-859.375,-52.246,82.520
1660571267.106,143.066,201.172,-79.590,16.113
1660571267.110,-1000.000,-1000.000,-74.219,-150.879
1660571267.114,-650.879,-399.902,-41.992,-150.879
1660571267.118,623.535,912.598,-28.809,-0.977
1660571267.122,-846.191,-882.812,-35.156,82.520
1660571267.126,238.770,210.938,-56.641,19.043
1660571267.129,-1000.000,-974.609,-60.547,-129.395
1660571267.133,-951.660,-1000.000,-37.598,-145.508
1660571267.137,182.129,-238.770,-27.832,-27.832
1660571267.141,-832.031,-836.426,-37.598,78.125
1660571267.145,375.488,406.738,-56.641,39.062
1660571267.102,-865.234,-859.375,-52.246,82.520
1660571267.106,143.066,201.172,-79.590,16.113
1660571267.110,-1000.000,-1000.000,-74.219,-150.879
1660571267.114,-650.879,-399.902,-41.992,-150.879
1660571267.118,623.535,912.598,-28.809,-0.977
1660571267.122,-846.191,-882.812,-35.156,82.520
1660571267.126,238.770,210.938,-56.641,19.043
1660571267.129,-1000.000,-974.609,-60.547,-129.395
1660571267.133,-951.660,-1000.000,-37.598,-145.508
1660571267.137,182.129,-238.770,-27.832,-27.832
1660571267.141,-832.031,-836.426,-37.598,78.125
1660571267.145,375.488,406.738,-56.641,39.062
1660571267.102,-865.234,-859.375,-52.246,82.520
1660571267.106,143.066,201.172,-79.590,16.113
1660571267.110,-1000.000,-1000.000,-74.219,-150.879
1660571267.114,-650.879,-399.902,-41.992,-150.879
1660571267.118,623.535,912.598,-28.809,-0.977
1660571267.122,-846.191,-882.812,-35.156,82.520
1660571267.126,238.770,210.938,-56.641,19.043
1660571267.129,-1000.000,-974.609,-60.547,-129.395
1660571267.133,-951.660,-1000.000,-37.598,-145.508
1660571267.137,182.129,-238.770,-27.832,-27.832
1660571267.141,-832.031,-836.426,-37.598,78.125
1660571267.145,375.488,406.738,-56.641,39.062
1660571267.147,-954.590,-968.750,-60.059,-135.254
1660571267.151,-1000.000,-1000.000,-26.367,-196.289
1660571267.155,90.332,15.137,2.930,-64.941
1660571267.159,-845.703,-819.336,3.906,60.059
1660571267.163,523.438,552.246,-3.418,61.035
1660571267.167,-809.570,-888.184,6.348,-83.008
1660571267.171,-1000.000,-1000.000,31.738,-164.062
1660571267.174,26.855,308.105,37.598,-55.176
1660571267.178,-899.902,-892.578,29.297,56.641
1660571267.182,763.672,821.777,10.742,62.012
1660571267.186,-482.422,-405.762,11.230,-63.477
1660571267.190,-1000.000,-1000.000,15.625,-165.039
1660571267.192,-153.320,-191.406,10.742,-78.613
1660571267.196,-950.684,-966.309,-25.391,34.180
1660571267.200,889.160,951.172,-52.734,59.570
1660571267.204,-311.523,-293.945,-25.391,-65.918
1660571267.208,-1000.000,-1000.000,-5.371,-219.238
1660571267.212,-229.004,-187.500,19.043,-124.023
1660571267.216,-987.305,-980.469,33.691,21.973
1660571267.219,962.891,-987.305,10.742,16.113
1660571267.223,-207.520,-235.352,-16.602,-126.953
1660571267.227,-1000.000,-1000.000,2.441,-259.766
1660571267.231,-466.309,81.543,10.254,-216.309
1660571267.235,752.441,-985.840,-12.207,-125.000
1660571267.237,-909.668,-948.730,-42.480,-85.938
1660571267.241,41.992,254.883,-46.387,-175.781
1660571267.245,-1000.000,-1000.000,-11.230,-337.891
1660571267.249,-609.375,-379.395,0.000,-329.590
1660571267.253,674.805,922.363,2.930,-195.801
1660571267.257,-856.934,-894.043,-0.977,-124.023
1660571267.261,131.348,293.457,-26.855,-187.988
1660571267.264,-1000.000,-1000.000,-30.762,-327.148
1660571267.268,-891.113,-1000.000,-3.906,-338.379
1660571267.272,295.898,148.926,7.324,-217.773
1660571267.276,-814.453,-785.645,-9.277,-128.906
1660571267.280,243.164,367.676,-21.973,-169.922
1660571267.237,-909.668,-948.730,-42.480,-85.938
1660571267.241,41.992,254.883,-46.387,-175.781
1660571267.245,-1000.000,-1000.000,-11.230,-337.891
1660571267.249,-609.375,-379.395,0.000,-329.590
1660571267.253,674.805,922.363,2.930,-195.801
1660571267.257,-856.934,-894.043,-0.977,-124.023
1660571267.261,131.348,293.457,-26.855,-187.988
1660571267.264,-1000.000,-1000.000,-30.762,-327.148
1660571267.268,-891.113,-1000.000,-3.906,-338.379
1660571267.272,295.898,148.926,7.324,-217.773
1660571267.276,-814.453,-785.645,-9.277,-128.906
1660571267.280,243.164,367.676,-21.973,-169.922
1660571267.237,-909.668,-948.730,-42.480,-85.938
1660571267.241,41.992,254.883,-46.387,-175.781
1660571267.245,-1000.000,-1000.000,-11.230,-337.891
1660571267.249,-609.375,-379.395,0.000,-329.590
1660571267.253,674.805,922.363,2.930,-195.801
1660571267.257,-856.934,-894.043,-0.977,-124.023
1660571267.261,131.348,293.457,-26.855,-187.988
1660571267.264,-1000.000,-1000.000,-30.762,-327.148
1660571267.268,-891.113,-1000.000,-3.906,-338.379
1660571267.272,295.898,148.926,7.324,-217.773
1660571267.276,-814.453,-785.645,-9.277,-128.906
1660571267.280,243.164,367.676,-21.973,-169.922
1660571267.283,-1000.000,-979.492,-0.977,-290.039
1660571267.287,-978.516,-1000.000,15.625,-305.664
1660571267.291,186.035,200.684,8.789,-183.594
1660571267.295,-821.777,-812.012,0.977,-49.316
1660571267.299,387.207,551.270,-19.043,-68.359
1660571267.303,-928.711,-825.195,-19.531,-223.145
1660571267.307,-1000.000,-1000.000,11.230,-259.277
1660571267.310,69.824,115.723,27.344,-113.770
1660571267.314,-832.031,-782.227,3.418,18.555
1660571267.318,436.523,220.703,-22.949,27.832
1660571267.322,-858.398,-981.445,-38.086,-78.125
1660571267.326,-1000.000,-1000.000,-42.969,-157.227
1660571267.283,-1000.000,-979.492,-0.977,-290.039
1660571267.287,-978.516,-1000.000,15.625,-305.664
1660571267.291,186.035,200.684,8.789,-183.594
1660571267.295,-821.777,-812.012,0.977,-49.316
1660571267.299,387.207,551.270,-19.043,-68.359
1660571267.303,-928.711,-825.195,-19.531,-223.145
1660571267.307,-1000.000,-1000.000,11.230,-259.277
1660571267.310,69.824,115.723,27.344,-113.770
1660571267.314,-832.031,-782.227,3.418,18.555
1660571267.318,436.523,220.703,-22.949,27.832
1660571267.322,-858.398,-981.445,-38.086,-78.125
1660571267.326,-1000.000,-1000.000,-42.969,-157.227
1660571267.283,-1000.000,-979.492,-0.977,-290.039
1660571267.287,-978.516,-1000.000,15.625,-305.664
1660571267.291,186.035,200.684,8.789,-183.594
1660571267.295,-821.777,-812.012,0.977,-49.316
1660571267.299,387.207,551.270,-19.043,-68.359
1660571267.303,-928.711,-825.195,-19.531,-223.145
1660571267.307,-1000.000,-1000.000,11.230,-259.277
1660571267.310,69.824,115.723,27.344,-113.770
1660571267.314,-832.031,-782.227,3.418,18.555
1660571267.318,436.523,220.703,-22.949,27.832
1660571267.322,-858.398,-981.445,-38.086,-78.125
1660571267.326,-1000.000,-1000.000,-42.969,-157.227
1660571267.342,-66.406,-225.586,-50.293,-38.086
1660571267.346,-909.668,-906.250,-63.965,136.230
1660571267.350,769.043,761.719,-79.102,150.879
1660571267.354,-492.188,-580.078,-99.609,13.184
1660571267.358,-1000.000,-1000.000,-73.242,-56.641
1660571267.362,-143.066,-228.516,-46.387,64.941
1660571267.366,-928.223,-861.816,-72.266,190.918
1660571267.369,828.125,535.645,-105.469,211.426
1660571267.373,-386.719,-820.312,-117.188,96.680
1660571267.377,-1000.000,-1000.000,-107.422,-21.484
1660571267.381,-289.062,-467.773,-87.891,34.668
1660571267.385,954.102,872.070,-76.660,164.062
1660571267.342,-66.406,-225.586,-50.293,-38.086
1660571267.346,-909.668,-906.250,-63.965,136.230
1660571267.350,769.043,761.719,-79.102,150.879
1660571267.354,-492.188,-580.078,-99.609,13.184
1660571267.358,-1000.000,-1000.000,-73.242,-56.641
1660571267.362,-143.066,-228.516,-46.387,64.941
1660571267.366,-928.223,-861.816,-72.266,190.918
1660571267.369,828.125,535.645,-105.469,211.426
1660571267.373,-386.719,-820.312,-117.188,96.680
1660571267.377,-1000.000,-1000.000,-107.422,-21.484
1660571267.381,-289.062,-467.773,-87.891,34.668
1660571267.385,954.102,872.070,-76.660,164.062
1660571267.387,-970.215,-929.688,-122.070,203.613
1660571267.391,-50.781,-120.605,-179.688,80.078
1660571267.395,-1000.000,-1000.000,-173.340,-61.035
1660571267.399,-361.816,-337.402,-149.414,-11.230
1660571267.403,911.133,914.062,-150.879,128.418
1660571267.407,-912.109,-886.719,-157.227,175.781
1660571267.411,84.961,126.953,-171.875,79.102
1660571267.414,-1000.000,-1000.000,-162.598,-58.105
1660571267.418,-670.898,-1000.000,-128.418,-53.223
1660571267.422,565.430,-182.129,-102.051,89.844
1660571267.426,-849.609,-828.125,-101.562,202.148
1660571267.430,150.879,154.297,-130.371,90.332
1660571267.387,-970.215,-929.688,-122.070,203.613
1660571267.391,-50.781,-120.605,-179.688,80.078
1660571267.395,-1000.000,-1000.000,-173.340,-61.035
1660571267.399,-361.816,-337.402,-149.414,-11.230
1660571267.403,911.133,914.062,-150.879,128.418
1660571267.407,-912.109,-886.719,-157.227,175.781
1660571267.411,84.961,126.953,-171.875,79.102
1660571267.414,-1000.000,-1000.000,-162.598,-58.105
1660571267.418,-670.898,-1000.000,-128.418,-53.223
1660571267.422,565.430,-182.129,-102.051,89.844
1660571267.426,-849.609,-828.125,-101.562,202.148
1660571267.430,150.879,154.297,-130.371,90.332
1660571267.387,-970.215,-929.688,-122.070,203.613
1660571267.391,-50.781,-120.605,-179.688,80.078
1660571267.395,-1000.000,-1000.000,-173.340,-61.035
1660571267.399,-361.816,-337.402,-149.414,-11.230
1660571267.403,911.133,914.062,-150.879,128.418
1660571267.407,-912.109,-886.719,-157.227,175.781
1660571267.411,84.961,126.953,-171.875,79.102
1660571267.414,-1000.000,-1000.000,-162.598,-58.105
1660571267.418,-670.898,-1000.000,-128.418,-53.223
1660571267.422,565.430,-182.129,-102.051,89.844
1660571267.426,-849.609,-828.125,-101.562,202.148
1660571267.430,150.879,154.297,-130.371,90.332
1660571267.432,-1000.000,-1000.000,-129.883,-71.777
1660571267.436,-788.574,-961.914,-113.281,-73.242
1660571267.440,466.309,286.621,-88.867,44.434
1660571267.444,-822.754,-782.227,-75.684,142.090
1660571267.448,238.770,163.574,-89.355,83.496
1660571267.452,-1000.000,-1000.000,-78.613,-70.801
1660571267.456,-912.109,-1000.000,-47.852,-106.934
1660571267.459,304.688,344.238,-36.133,3.906
1660571267.463,-849.121,950.195,-35.645,102.539
1660571267.467,435.547,-615.234,-45.898,89.844
1660571267.471,-833.008,-1000.000,-52.734,-46.387
1660571267.475,-1000.000,-1000.000,-34.668,-122.559
1660571267.432,-1000.000,-1000.000,-129.883,-71.777
1660571267.436,-788.574,-961.914,-113.281,-73.242
1660571267.440,466.309,286.621,-88.867,44.434
1660571267.444,-822.754,-782.227,-75.684,142.090
1660571267.448,238.770,163.574,-89.355,83.496
1660571267.452,-1000.000,-1000.000,-78.613,-70.801
1660571267.456,-912.109,-1000.000,-47.852,-106.934
1660571267.459,304.688,344.238,-36.133,3.906
1660571267.463,-849.121,950.195,-35.645,102.539
1660571267.467,435.547,-615.234,-45.898,89.844
1660571267.471,-833.008,-1000.000,-52.734,-46.387
1660571267.475,-1000.000,-1000.000,-34.668,-122.559
1660571267.478,35.645,-303.223,-19.043,-24.902
1660571267.482,-857.910,-843.262,-12.695,96.191
1660571267.486,560.547,509.766,-31.250,92.773
1660571267.490,-766.602,-877.441,-42.480,-44.922
1660571267.494,-1000.000,-1000.000,-30.273,-138.672
1660571267.498,-53.223,-124.023,-20.508,-58.594
1660571267.502,-913.086,-943.359,-37.109,69.824
1660571267.505,785.645,913.574,-65.430,81.055
1660571267.509,-458.984,-345.215,-73.730,-42.480
1660571267.513,-1000.000,-1000.000,-14.160,-207.031
1660571267.517,-150.391,-177.734,62.988,-156.738
1660571267.521,-945.312,-944.824,-25.879,53.223
1660571267.478,35.645,-303.223,-19.043,-24.902
1660571267.482,-857.910,-843.262,-12.695,96.191
1660571267.486,560.547,509.766,-31.250,92.773
1660571267.490,-766.602,-877.441,-42.480,-44.922
1660571267.494,-1000.000,-1000.000,-30.273,-138.672
1660571267.498,-53.223,-124.023,-20.508,-58.594
1660571267.502,-913.086,-943.359,-37.109,69.824
1660571267.505,785.645,913.574,-65.430,81.055
1660571267.509,-458.984,-345.215,-73.730,-42.480
1660571267.513,-1000.000,-1000.000,-14.160,-207.031
1660571267.517,-150.391,-177.734,62.988,-156.738
1660571267.521,-945.312,-944.824,-25.879,53.223
1660571267.478,35.645,-303.223,-19.043,-24.902
1660571267.482,-857.910,-843.262,-12.695,96.191
1660571267.486,560.547,509.766,-31.250,92.773
1660571267.490,-766.602,-877.441,-42.480,-44.922
1660571267.494,-1000.000,-1000.000,-30.273,-138.672
1660571267.498,-53.223,-124.023,-20.508,-58.594
1660571267.502,-913.086,-943.359,-37.109,69.824
1660571267.505,785.645,913.574,-65.430,81.055
1660571267.509,-458.984,-345.215,-73.730,-42.480
